gvkey,Name,sector_name,carbon_major,date,case,country,region,novel,courtlaw,govplaintiff,interest,damages,major_changes,novel_weight,courtlaw_weight,govplaintiff_weight,interest_weight,damages_weight,major_weight,profile_sum,,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,,name,country,region,gic_sector,Total # filings,,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,,,,,,,,,,,,,,,,,,,,,,
061616,Eni Spa,Energy,1,12/20/2019,Italian Competition Authority Ruling Eni's Diesel+ Advertising Campaign ,Italy,Europe,No,No,No,No,No,No,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,CNX Resources,2012-12-31,2013-02-07,,,,
008001,NorthWestern Corp,Utilities,0,12/23/2019,Tosdal v. NorthWestern Corp.,US,North America,No,Yes,No,No,No,No,0,3,0,0,0,0,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,CNX Resources,2013-12-31,2014-02-07,,,,
024625,Total Energies SE,Energy,1,1/28/2020,Notre Affaire a Tous and Others v. Total,France,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,CNX Resources,2014-12-31,2015-02-06,,,,
004503,ExxonMobil,Energy,1,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,No,0,3,1,2,3,0,9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,CNX Resources,2015-12-31,2016-02-05,,,,
012384,Royal Dutch Shell,Energy,1,3/9/2020,City & County of Honolulu v. Sunoco LP,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,CNX Resources,2016-12-31,2017-02-08,,,,
002991,Chevron,Energy,1,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,CNX Resources,2017-12-31,2018-02-07,,,,
002410,BP,Energy,1,3/9/2020,City & County of Honolulu v. Sunoco LP,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,CNX Resources,2018-12-31,2019-02-07,,,,
007017,Marathon Oil,Energy,0,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,CNX Resources,2019-12-31,2020-02-10,,,,
008549,Conocophillips,Energy,1,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,CNX Resources,2020-12-31,2021-02-09,,,,
170841,Phillips 66,Energy,0,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,CNX Resources,2021-12-31,2022-02-10,,,,
165649,Energy Transfers,Energy,0,3/9/2020,City & County of Honolulu v. Sunoco LP,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,CNX Resources,2022-12-31,2023-02-09,,,,
033668,Bloom Energy Corp,Industrials,0,3/9/2020,Jacob v. Bloom Energy Corp.,US,North America,No,Yes,No,No,No,No,0,3,0,0,0,0,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,CNX Resources,2023-12-31,2024-02-08,,,,
014793,Arch Resources,Energy,1,5/12/2020,WildEarth Guardians v. Mountain Coal Co.,US,North America,No,Yes,No,No,Yes,No,0,3,0,0,3,0,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,Colgate-Palmolive Co,2003-12-31,2004-03-12,,,,
004503,ExxonMobil,Energy,1,5/15/2020,Beyond Pesticides v. Exxon Mobil Corp.,US,North America,Yes,Yes,No,No,No,No,2,3,0,0,0,0,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,Colgate-Palmolive Co,2004-12-31,2005-02-25,,,,
004503,ExxonMobil,Energy,1,6/24/2020,State of Minnesota v. American Petroleum Institute,US,North America,Yes,Yes,Yes,Yes,Yes,Yes,2,3,1,2,3,3,14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,Colgate-Palmolive Co,2005-12-31,2006-02-24,,,,
002410,BP,Energy,1,6/25/2020,District of Columbia v. Exxon Mobil Corp.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,Colgate-Palmolive Co,2006-12-31,2007-02-23,,,,
002991,Chevron,Energy,1,6/25/2020,District of Columbia v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,Colgate-Palmolive Co,2007-12-31,2008-02-28,,,,
004503,ExxonMobil,Energy,1,6/25/2020,District of Columbia v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,Colgate-Palmolive Co,2008-12-31,2009-02-27,,,,
012384,Royal Dutch Shell,Energy,1,6/25/2020,District of Columbia v. Exxon Mobil Corp.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,Colgate-Palmolive Co,2009-12-31,2010-02-25,,,,
065092,PG&E,Utilities,0,7/21/2020,City of Arcata v. Pacific Gas &amp; Electric Co.,US,North America,No,Yes,Yes,No,Yes,Yes,0,3,1,0,3,3,10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,Colgate-Palmolive Co,2010-12-31,2011-02-24,,,,
004503,ExxonMobil,Energy,1,8/18/2020,Walkover v Woods,US,North America,No ,Yes,No ,Yes,Yes,No,0,3,0,2,3,0,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,Colgate-Palmolive Co,2011-12-31,2012-02-23,,,,
004503,ExxonMobil,Energy,1,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,Colgate-Palmolive Co,2012-12-31,2013-02-21,,,,
012384,Royal Dutch Shell,Energy,1,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,Colgate-Palmolive Co,2013-12-31,2014-02-20,,,,
002410,BP,Energy,1,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,Colgate-Palmolive Co,2014-12-31,2015-02-19,,,,
002991,Chevron,Energy,1,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,Colgate-Palmolive Co,2015-12-31,2016-02-18,,,,
008549,Conocophillips,Energy,1,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,Colgate-Palmolive Co,2016-12-31,2017-02-23,,,,
170841,Phillips 66,Energy,0,9/2/2020,City of Hoboken v. Exxon Mobil Corp.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,Colgate-Palmolive Co,2017-12-31,2018-02-15,,,,
004503,ExxonMobil,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,Colgate-Palmolive Co,2018-12-31,2019-02-21,,,,
012384,Royal Dutch Shell,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,Colgate-Palmolive Co,2019-12-31,2020-02-21,,,,
002410,BP,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,Colgate-Palmolive Co,2020-12-31,2021-02-18,,,,
002991,Chevron,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,Colgate-Palmolive Co,2021-12-31,2022-02-17,,,,
007017,Marathon Oil,Energy,0,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,Colgate-Palmolive Co,2022-12-31,2023-02-16,,,,
008549,Conocophillips,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,Colgate-Palmolive Co,2023-12-31,2024-02-15,,,,
170841,Phillips 66,Energy,0,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,ConocoPhillips,2003-12-31,2004-03-02,,,,
001380,Hess Corp,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,ConocoPhillips,2004-12-31,2005-02-25,,,,
007620,Murphy Oil Corp,Energy,1,9/9/2020,City of Charleston v. Brabham Oil Co.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,ConocoPhillips,2005-12-31,2006-02-27,,,,
004503,ExxonMobil,Energy,1,9/14/2020,Connecticut v. Exxon Mobil Corp. ,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,ConocoPhillips,2006-12-31,2007-02-23,,,,
186989,Marathon Petroleum,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,ConocoPhillips,2007-12-31,2008-02-22,,,,
002991,Chevron,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,ConocoPhillips,2008-12-31,2009-02-25,,,,
008549,Conocophillips,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,ConocoPhillips,2009-12-31,2010-02-25,,,,
170841,Phillips 66,Energy,0,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,ConocoPhillips,2010-12-31,2011-02-23,,,,
004503,ExxonMobil,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,ConocoPhillips,2011-12-31,2012-02-21,,,,
001380,Hess Corp,Energy,1,10/9/2020,Delaware v. BP America Inc.,US ,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,ConocoPhillips,2012-12-31,2013-02-19,,,,
007017,Marathon Oil,Energy,0,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,ConocoPhillips,2013-12-31,2014-02-25,,,,
007620,Murphy Oil Corp,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,ConocoPhillips,2014-12-31,2015-02-24,,,,
012384,Royal Dutch Shell,Energy,1,10/9/2020,Delaware v. BP America Inc.,UK,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,ConocoPhillips,2015-12-31,2016-02-23,,,,
024625,Total Energies SE,Energy,1,10/9/2020,Delaware v. BP America Inc.,France,Europe,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,ConocoPhillips,2016-12-31,2017-02-21,,,,
008068,Occidental ,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,ConocoPhillips,2017-12-31,2018-02-20,,,,
014934,Devon Energy Corp,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,ConocoPhillips,2018-12-31,2019-02-19,,,,
001678,APA Corp,Energy,0,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,ConocoPhillips,2019-12-31,2020-02-18,,,,
120093,CNX Resources,Energy,1,10/9/2020,Delaware v. BP America Inc.,US,North America,No,Yes,Yes,Yes,Yes,Yes,0,3,1,2,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,ConocoPhillips,2020-12-31,2021-02-16,,,,
